ax,ay,az,gx,gy,gz,label
0.0770721435546875,-0.918655395507812,0.363677978515625,-0.0139653504402665,-0.0222477814304129,-0.0032842102562857,1
0.042266845703125,-0.934371948242188,0.33038330078125,-0.0248643372014158,-0.0147272808281382,0.0189752890829236,1
0.0735015869140625,-0.929916381835938,0.343215942382812,-0.0160269034400969,-0.0190437323229386,-0.0065122278135707,1
0.0333251953125,-0.932235717773438,0.34979248046875,-0.0248443634932402,-0.0296210092244063,0.0094180028789562,1
0.0909576416015625,-0.939727783203125,0.322647094726562,-0.0842091536683055,0.0515992787525033,-0.0436438839442186,1
0.12060546875,-0.916290283203125,0.320571899414062,-0.0405090770250863,-0.0316503379750467,-0.0141938496617953,1
0.0658416748046875,-0.937332153320312,0.236480712890625,-0.0521718583868703,0.000339286722876,-0.0005350290629969,1
0.06866455078125,-0.988800048828125,0.214096069335938,-0.010554107399984,-0.0148258177884711,-0.0149967927304542,1
0.022216796875,-0.921157836914062,0.310745239257812,-0.0077252976901018,-0.0648266672547088,0.0619286153564846,1
0.055999755859375,-0.981475830078125,0.270980834960938,-0.0630708451480196,-0.0623517916536982,-0.0164780429287563,1
0.115386962890625,-0.970138549804688,0.299453735351562,-0.0233508627539238,-0.0232528584258089,-0.0183047051204416,1
0.08563232421875,-0.896804809570312,0.112136840820312,-0.287364136367256,-0.176828037426863,0.0465600453378553,1
0.093658447265625,-0.908981323242188,0.29986572265625,0.0676967559614872,-0.0344770171560568,0.0146428586215827,1
0.04351806640625,-0.906173706054688,0.2681884765625,-0.0459472519710281,-0.0156564577324668,0.0027686222692463,1
-0.0363922119140625,-0.952133178710938,0.379074096679688,-0.000101732753641,-0.0967925898189299,0.0322351681504281,1
0.070770263671875,-0.905853271484375,0.271804809570312,-0.0354943446924671,-0.0338069658257929,0.0071873391499058,1
0.00543212890625,-0.986602783203125,0.294540405273438,0.0352168433068808,-0.0980882176892535,0.0187393330103426,1
0.100051879882812,-0.89385986328125,0.233139038085938,-0.0273538601884219,-0.138096620429405,0.0555194518770999,1
0.0904388427734375,-0.964645385742188,0.298248291015625,0.0311954700608612,0.0051124703446251,-0.0199518702546556,1
0.00811767578125,-1.01890563964844,0.337371826171875,0.004235757713771,-0.0415035013761219,0.0566598174558718,1
0.12213134765625,-1.00016784667969,0.291824340820312,0.0186804771502518,-0.0139453767320909,0.0279488103759456,1
0.103485107421875,-0.944854736328125,0.357315063476562,-0.0100899184219832,-0.0499276125362605,0.0096214683862382,1
0.08355712890625,-0.937637329101562,0.343582153320312,-0.0262100325002328,-0.0189704953929614,0.0370981003009128,1
0.127914428710938,-0.914443969726562,0.248504638671875,-0.038886945605119,-0.0348463975992508,0.0210160694262513,1
0.0909423828125,-0.974761962890625,0.26123046875,-0.0254824568904232,0.0948317043083046,-0.031425833495153,1
0.113739013671875,-0.929489135742188,0.280899047851562,-0.0271384104562345,0.0161273046131928,-0.0312396785349565,1
0.122283935546875,-0.972640991210938,0.224624633789062,0.0018439727387708,-0.0861649791728597,0.0514195153789229,1
0.0450592041015625,-0.954483032226562,0.200149536132812,0.0079905485346737,-0.0234496660303657,0.0257314624523456,1
0.048614501953125,-0.960052490234375,0.228271484375,0.028972263182863,-0.0437948851780261,0.0377271389503895,1
0.042388916015625,-0.956451416015625,0.313812255859375,-0.0809475802812855,-0.0090475571713262,-0.0040040626989341,1
0.071685791015625,-0.936599731445312,0.28662109375,-0.0353265655437921,-0.0114699684988623,0.0071314127670141,1
0.101287841796875,-0.920181274414062,0.223190307617188,-0.0025164209140158,0.0531990396193139,-0.0204211192387276,1
0.0624847412109375,-0.914413452148438,0.211669921875,0.0365319122531619,-0.060866280397652,0.0207891681013765,1
0.102279663085938,-0.99810791015625,0.2220458984375,0.0514474785703687,-0.0694738833568971,0.0156330219148741,1
-0.0075225830078125,-0.874267578125,0.279708862304688,0.0442673299554061,-0.0545370117509697,0.0037926077083818,1
-0.0102081298828125,-0.923934936523438,0.3155517578125,-0.0241364952754971,-0.0147280797764652,0.0435056658836434,1
0.1375732421875,-1.02006530761719,0.224853515625,-0.0378131590535991,0.0938428725955582,-0.0646021627748151,1
0.127960205078125,-0.99072265625,0.16168212890625,0.0908904922110963,-0.0516461503876887,0.0223881300198601,1
0.078125,-0.885116577148438,0.199798583984375,-0.0746156484735131,-0.0686491023672995,0.0452604227258966,1
0.1104736328125,-1.00247192382812,0.156646728515625,0.0274185750029108,0.0732153583723494,-0.0180338616375806,1
0.1201171875,-0.968505859375,0.168167114257812,0.0033566482379358,0.0255077569207789,0.0021009677839635,1
0.086029052734375,-0.88226318359375,0.236358642578125,-0.0706206405222852,0.0100252036074943,-0.0476623277130391,1
0.0380859375,-0.928070068359375,0.182205200195312,-0.0279213798167178,-0.0061985074371594,0.0135909099910014,1
-0.054962158203125,-1.05821228027344,0.174179077148438,0.008504005992841,-0.0968495814662576,0.0259261395280304,1
-0.0318145751953125,-0.956756591796875,0.162994384765625,0.0046530750565864,-0.0138644166349525,-0.0361678581321481,1
0.0921783447265625,-0.942901611328125,0.169326782226562,0.0111341438854033,-0.0341076367128628,0.0236587241759369,1
0.073455810546875,-0.951431274414062,0.195999145507812,0.0139858567806601,0.0945741766308939,-0.0363521488795816,1
0.085418701171875,-0.9730224609375,0.182388305664062,-0.0010532802111263,-0.0680648048241362,0.0396147875310377,1
0.09393310546875,-0.947174072265625,0.176803588867188,-0.0105612979349272,-0.065876219040309,0.0352469370271987,1
0.08489990234375,-1.09620666503906,0.195205688476562,0.0730502423847645,0.0176021632248787,-0.0366150028791724,1
0.0871734619140625,-0.928970336914062,0.191604614257812,-0.0445083460340583,-0.0029044434848404,-0.0175076210061809,1
0.048065185546875,-0.960525512695312,0.216323852539062,-0.0408086826477202,-0.0305810787973799,0.0081908182486477,1
0.157745361328125,-1.01716613769531,0.125885009765625,0.0115261611978629,0.0701263578239665,-0.0256521002518612,1
0.167800903320312,-1.01300048828125,0.125106811523438,-0.13728462261304,0.122154139195864,-0.0177140159906621,1
0.091522216796875,-0.891693115234375,0.192901611328125,-0.0770388587493762,0.0164625965944338,0.0354200424980539,1
0.168777465820312,-0.944671630859375,0.105331420898438,-0.0195209707902808,0.11925315782044,-0.0644804563129985,1
0.148529052734375,-0.921600341796875,0.21478271484375,0.0462702934112547,0.0124715833848411,0.0494873920080704,1
0.119003295898438,-0.9361572265625,0.171295166015625,-0.0248110739796142,0.0235689756472013,0.0359364294334202,1
0.15380859375,-0.982223510742188,0.147674560546875,0.0121043334705191,0.0137586891396764,0.056597765802473,1
0.11700439453125,-0.9417724609375,0.183746337890625,0.0052384378641858,0.0159241054220198,0.0149395347670175,1
0.04083251953125,-0.979568481445312,0.18695068359375,0.0301312708892655,0.127445307649633,-0.0309406055445406,1
0.089324951171875,-0.952346801757812,0.161331176757812,-0.0239135886922575,0.111849037357802,0.0186583729132042,1
0.122894287109375,-0.950958251953125,0.178207397460938,-0.0408321184653129,0.100255764500469,0.0035880769366637,1
0.11273193359375,-0.979385375976562,0.152252197265625,-0.05159208821756,0.10031462036056,-0.0658261516118156,1
0.0737152099609375,-1.00279235839844,0.193023681640625,0.0089016159435898,0.228619862726179,-0.135908034645578,1
0.1282958984375,-1.03179931640625,0.170562744140625,-0.0341622315152094,0.133174832418829,-0.076394640081686,1
0.0844268798828125,-1.08479309082031,0.16888427734375,0.0618170289068103,0.0059801282277729,-0.0004487426436783,1
0.14166259765625,-0.957809448242188,0.170196533203125,0.0253943062583416,0.1008864010466,-0.0106624980563502,1
0.169967651367188,-0.925308227539062,0.16754150390625,-0.0717407660767725,0.136614304966667,-0.0522653353411321,1
0.138641357421875,-0.936737060546875,0.255996704101562,-0.0097777959422259,0.0670735762664087,-0.0269285533623362,1
0.12567138671875,-0.928634643554688,0.221237182617188,0.0448540243435506,-0.0460247499587494,0.0432265666014031,1
-0.0088348388671875,-1.17503356933594,0.10260009765625,0.133115976558739,0.0661417362009899,-0.0414563634248275,1
0.0462188720703125,-0.842971801757812,0.348358154296875,-0.155976817672088,-0.04365959659465,0.0123765085339252,1
0.253555297851562,-1.084228515625,0.305450439453125,-0.222279941435137,0.398182264067088,-0.192023235658528,1
0.215072631835938,-0.900863647460938,0.24359130859375,-0.158050887529042,0.238213634237081,-0.14830425057157,1
0.0773468017578125,-0.933807373046875,0.276458740234375,-0.115491176464594,0.0369140758695883,-0.0226019818553935,1
0.1243896484375,-0.97222900390625,0.242401123046875,-0.0920825231150158,0.0984506739136132,-0.065169682403111,1
0.09326171875,-0.821044921875,0.237457275390625,-0.113729495403507,0.160284214419182,-0.0836765214502897,1
0.124908447265625,-0.8739013671875,0.343856811523438,0.0092464953047551,-0.108552576560502,0.0430233674102301,1
0.003143310546875,-1.06161499023438,0.26373291015625,-0.0101815311634819,-0.12330409215456,0.131358290239286,1
0.0116424560546875,-0.974578857421875,0.201889038085938,-0.107264938173448,0.0155877481763428,-0.0128667964906088,1
-0.0009765625,-0.913421630859375,0.201797485351562,0.0228288831802682,-0.0033329461042341,0.0418246786035854,1
-0.0036163330078125,-0.920196533203125,0.344863891601562,-0.109679360017714,-0.0067332701840473,-0.004304200953786,1
0.125396728515625,-0.959197998046875,0.235519409179688,0.0449770623859122,-0.008806008460456,-0.0229734928274595,1
0.034698486328125,-0.949493408203125,0.222824096679688,-0.0627928111302153,0.0631480768196319,-0.123420472294196,1
0.018402099609375,-0.981399536132812,0.20135498046875,-0.014621287016753,-0.0009720537978789,-0.0214714699726548,1
0.12408447265625,-0.863555908203125,0.202728271484375,0.0324727221196632,-0.0225449902080658,0.0270459987664087,1
0.0794677734375,-0.974441528320312,0.274246215820312,-0.0026064357588605,0.136165562322988,-0.0462252859888324,1
0.0679473876953125,-0.935577392578125,0.192230224609375,-0.0179566299659683,0.0426675690885955,0.0125006118407229,1
-0.0425262451171875,-0.992843627929688,0.285858154296875,0.0234001312340902,0.0434643868867472,0.0257165487502412,1
-0.104904174804688,-0.893112182617188,0.312393188476562,0.0192863462982448,-0.005445898113103,-0.0115168401340477,1
0.096923828125,-0.987396240234375,0.204879760742188,0.025476331619916,0.0051542819737393,0.0087772463206831,1
0.061859130859375,-0.934768676757812,0.289657592773438,-0.0026362631630694,0.025542111698841,-0.0267482573565379,1
0.130783081054688,-0.951187133789062,0.186813354492188,0.012770922691366,-0.0373039626531759,0.0578025798796248,1
0.037200927734375,-0.94805908203125,0.28009033203125,-0.0605685389877811,0.0184772779590788,0.0003984088990758,1
-0.0050811767578125,-0.877090454101562,0.194976806640625,-0.0373636174615937,0.0704432739936859,-0.0325507527396025,1
-0.06231689453125,-1.02424621582031,0.165603637695312,0.0075724322435313,-0.083015524867732,0.0237484727046726,1
-0.0939178466796875,-0.871261596679688,0.24798583984375,-0.0702121116110671,-0.0878156064164908,0.101864313798877,1
-0.134674072265625,-0.952926635742188,0.223480224609375,-0.0713588687764552,-0.0622881421036453,0.0442111372564054,1
-0.135345458984375,-0.990646362304688,0.220611572265625,-0.0145901280319991,0.0532693470720919,-0.071723189213578,1
-0.133102416992188,-1.01411437988281,0.1566162109375,0.0339869955154822,-0.0927592323480049,0.0336399856254449,1
-0.154586791992188,-0.874160766601562,0.220382690429688,0.134722395328274,-0.111494304300603,0.0549777649113778,1
-0.0439453125,-0.98980712890625,0.212814331054688,-0.0278934166252719,-0.0200285692940499,0.0040309606259439,1
-0.149749755859375,-0.976348876953125,0.220413208007812,-0.0767171488896946,-0.117571105275946,0.0165773788374162,1
-0.165008544921875,-1.0341796875,0.149063110351562,0.0864478068806261,-0.0994866435776541,0.0096715358147317,1
-0.0659942626953125,-0.967742919921875,0.234024047851562,-0.0241093310323783,-0.0604849157295526,-0.0608649488171069,1
0.0423126220703125,-0.971786499023438,0.194488525390625,-0.0425554500067032,0.0353697087534514,-0.0613011746036619,1
0.0647430419921875,-0.89288330078125,0.217864990234375,-0.0806985747193631,0.0260537049442452,-0.003025883630548,1
0.130233764648438,-0.919891357421875,0.260528564453125,0.0138753355954218,-0.000103064334186,-0.079823726301272,1
0.2694091796875,-1.06512451171875,0.268661499023438,0.0849210166276837,0.144079411818268,-0.211678962399967,1
0.312026977539062,-0.924026489257812,0.326324462890625,0.0561306473472731,-0.0514120585278707,0.0721437023497015,1
0.0851593017578125,-1.02902221679688,0.290023803710938,-0.118987108027541,0.120969032510778,-0.0324506178826155,1
0.0758819580078125,-1.03836059570312,0.225784301757812,0.0622985284318966,-0.0599725235358214,0.0061236726105282,1
-0.007537841796875,-0.947540283203125,0.3577880859375,0.102746885384129,0.0312399448510655,-0.0203529423148216,1
0.221893310546875,-0.849807739257812,0.243743896484375,-0.139065212117867,0.129608327086995,-0.0390757637264056,1
0.02044677734375,-1.0196533203125,0.297927856445312,-0.0159802981210205,-0.0264912623113452,-0.0139560293764512,1
-0.0149078369140625,-0.949081420898438,0.315643310546875,0.0035723642862322,0.0074190341647427,-0.0234392797021144,1
0.0935516357421875,-0.957321166992188,0.246383666992188,-0.0363787804904824,0.0012900352320343,-0.0643486298390396,1
0.0091094970703125,-1.05123901367188,0.204025268554688,-0.0089940276334156,0.0043068641148761,-0.0406193318942156,1
0.0855865478515625,-0.985336303710938,0.169754028320312,-0.0427157723043259,-0.0146140964818098,0.0006665892208468,1
0.142471313476562,-0.993850708007812,0.188018798828125,-0.05569122576741,0.121615648023449,-0.0659230906754944,1
0.16650390625,-0.828720092773438,0.25225830078125,-0.0031830101348627,0.0340501124333171,-0.0598284465208481,1
0.147750854492188,-0.934921264648438,0.198318481445312,-0.0863351551665158,-0.0058203385623681,0.0023297333216013,1
0.0658416748046875,-0.946395874023438,0.153518676757812,0.00349779577571,0.0169946961802316,-0.0128026143083379,1
0.140487670898438,-0.907135009765625,0.239288330078125,-0.0730078981234322,0.094072437081523,-0.060698234932868,1
0.0879364013671875,-0.9600830078125,0.20623779296875,0.04473338314617,0.0114108463226625,0.0057596184895143,1
0.0659942626953125,-0.984161376953125,0.17462158203125,-0.10128081520404,0.0527745317415552,-0.0406230603197417,1
0.0955047607421875,-1.02592468261719,0.139419555664062,-0.0462982566027005,0.0364642679614739,-0.0208261860405286,1
0.0303192138671875,-0.88714599609375,0.1610107421875,-0.0515931534819961,-0.0507217671733221,0.0070661653203072,1
0.118423461914062,-1.01243591308594,0.139022827148438,-0.0551010692698484,0.0375886545737054,0.000405066801801,1
0.0350494384765625,-0.966522216796875,0.230545043945312,-0.0161400877864252,-0.03606266326909,-0.0075356806204882,1
0.125625610351562,-1.03756713867188,0.145553588867188,0.0168458254752962,0.0637089385452026,-0.0287797166360503,1
0.074432373046875,-1.04583740234375,0.11224365234375,0.0877482284409118,-0.0505625101401354,0.0191545198242859,1
0.035675048828125,-0.906280517578125,0.0504608154296875,-0.0493137539049973,-0.0496620953755796,0.0742582522552244,1
0.110443115234375,-1.00871276855469,0.035064697265625,-0.0188700942198654,-0.0360378958709522,0.0361510802172806,1
0.0350494384765625,-0.905075073242188,0.0391693115234375,-0.031626902157454,-0.0391466038114017,0.0328298520218428,1
0.0842437744140625,-0.952011108398438,0.0064697265625,-0.0934761553134542,0.0527196706230996,-0.0661321488210657,1
0.2232666015625,-1.0179443359375,0.0782470703125,0.0597472201076007,-0.181200681620664,0.125826372022974,1
0.15802001953125,-1.03974914550781,0.0534515380859375,-0.113551862558799,0.214522952128063,-0.1445888745348,1
-0.0657196044921875,-1.01611328125,0.1380615234375,0.0219947811268554,-0.158621869266755,0.0955275883011423,1
0.103286743164062,-0.983749389648438,0.07373046875,-0.0768830638256065,-0.0154545901218388,0.0067162259530708,1
-0.0194854736328125,-0.938827514648438,0.077178955078125,-0.0082067972151881,-0.0456817348103472,0.0298878579656323,1
0.122970581054688,-1.00759887695312,0.00244140625,-0.0358040703272433,0.060865481449325,0.0037412086993433,1
0.103927612304688,-0.904525756835938,0.0421600341796875,-0.0336985751694266,0.0225548439040991,-0.0153302204989321,1
0.0783843994140625,-0.99462890625,0.0212249755859375,-0.0075689701341142,0.013880129285384,0.0158798969479245,1
0.0206298828125,-0.973052978515625,0.0225372314453125,-0.0294023636989108,0.0469941405955382,-0.0046871635185394,1
0.0637054443359375,-0.956878662109375,0.015289306640625,-0.0037734329485332,-0.0244363672142401,0.0288122072013493,1
0.0466156005859375,-0.947982788085938,0.117355346679688,-0.0808730117707633,-0.0069212893570069,-0.0082736425585491,1
0.104263305664062,-0.997589111328125,0.0044708251953125,-0.0363122014632304,0.0608622856560169,-0.0367801188667573,1
0.0570526123046875,-0.986968994140625,0.03790283203125,-0.0145618985244443,-0.0392579239449671,0.0308724286206346,1
0.0806427001953125,-1.00306701660156,-0.0235595703125,-0.01152962330728,-0.0009909622416184,-0.0139762694007358,1
0.0037841796875,-1.00762939453125,-0.0274505615234375,-0.0174791251825171,-0.0413698106893999,0.0095237303742323,1
0.06591796875,-1.03413391113281,-0.0416412353515625,-0.0351614495562072,0.0066118300383397,0.0049540122597654,1
0.00927734375,-0.989883422851562,0.009857177734375,-0.0396640560112041,-0.0199513376224376,0.0081751055982162,1
0.032806396484375,-1.03297424316406,-0.0291900634765625,-0.0151765561040346,-0.0105362642206805,0.0137325901609936,1
0.0436553955078125,-1.00077819824219,0.0113983154296875,-0.0244076050744672,0.0012215919920193,-0.0055841161736781,1
0.0283355712890625,-1.01445007324219,0.0542449951171875,0.0033326797881251,-0.0127890321867785,-0.0169922993352506,1
0.049835205078125,-0.999237060546875,0.084075927734375,-0.0084845649168834,-0.0052642705267596,-0.0054043528000978,1
0.071136474609375,-0.963516235351562,0.127273559570312,-0.0212387096933819,-0.0041177796774805,-0.0066041068711785,1
0.0561981201171875,-0.983245849609375,0.15045166015625,-0.0232776258239466,0.0001496696532624,-0.0109008509739123,1
0.078857421875,-0.982391357421875,0.136703491210938,-0.0023984428777253,-0.0201936852816348,0.0085572692146426,1
0.0608978271484375,-0.984130859375,0.12200927734375,-0.0032474586332426,-0.0148716241592205,-0.0042597261635817,1
0.070068359375,-0.979476928710938,0.127349853515625,-0.0161054666922542,-0.0158508684920426,0.00094222639367,1
0.07073974609375,-0.984893798828125,0.128189086914062,-0.0096052231035887,-0.0010010822537607,0.0009704559012248,1
0.0606842041015625,-0.978744506835938,0.124893188476562,-0.0191438671799256,-0.0009395632325799,-0.0023260048960752,1
0.0701446533203125,-0.9781494140625,0.132049560546875,-0.0106739496490376,-0.0073769562195194,-0.0022226742457801,1
0.072784423828125,-0.976211547851562,0.150604248046875,-0.0180551669263012,0.0022445121667187,-0.0023230754188761,1
0.0833282470703125,-0.952499389648438,0.2322998046875,-0.0053849117241402,-0.0042195124311215,0.0020881846107311,1
0.0733489990234375,-0.961074829101562,0.247726440429688,-0.0127488184543183,-0.0020450414010718,-0.0033238913565279,1
0.088043212890625,-0.9500732421875,0.25103759765625,-0.010688597035033,-0.0073766899034104,-0.0011566108614214,1
0.0841217041015625,-0.954147338867188,0.241470336914062,-0.0191824830157317,-0.0041302965346038,-0.0012519520284462,1
0.0836334228515625,-0.950454711914062,0.247970581054688,-0.0159283664797639,-0.0020245350606782,-0.0044227116222945,1
0.0699615478515625,-0.9525146484375,0.242568969726562,-0.0160402192455473,-0.0052139367821571,0.0019816581671279,1
0.0791015625,-0.949172973632812,0.230316162109375,-0.0181869934002601,-0.0094550208181083,0.0009044095061909,1
0.087310791015625,-0.93341064453125,0.316787719726562,-0.0073039856056513,0.0043010051604779,-0.0086155924425153,1
0.0816650390625,-0.916763305664062,0.363189697265625,0.0096704705502957,-6.39158661619017e-05,-0.0062981096619283,1
0.0949249267578125,-0.92095947265625,0.352005004882812,-0.0170223930555685,-0.002017078209626,-0.0023015038140464,1
0.093841552734375,-0.906082153320312,0.373367309570312,-0.0267168320556749,-0.005144161961597,0.0040045953311521,1
0.07940673828125,-0.8812255859375,0.444091796875,-0.0097849864771691,0.0043212451847625,0.0169480908611553,1
0.146759033203125,-0.821807861328125,0.43017578125,0.0190634397150052,-0.0735133660983293,0.0451658805071988,1
0.185714721679688,-0.89691162109375,0.510513305664062,0.0014389059369698,0.0244539440774346,-0.0139091577412658,1
0.129135131835938,-0.833724975585938,0.533721923828125,-0.0639190619552098,-0.0485068160947032,0.0527814559603894,1
-0.070068359375,-0.977249145507812,0.472625732421875,-0.0270257587421241,-0.0657758178672131,-0.0065042383303005,1
0.01446533203125,-0.833633422851562,0.503341674804688,0.0464066472590668,-0.0109471899768797,-0.0506748955381368,1
0.10015869140625,-0.890869140625,0.452682495117188,-0.0153576510581599,-0.042447325666446,0.009548231456261,1
-0.0290069580078125,-0.917129516601562,0.417129516601562,-0.0316900190752889,-0.0742388111792669,0.0958263949754492,1
0.0927886962890625,-0.978775024414062,0.292327880859375,0.0205659952020279,0.038147119454295,-0.0809201497220576,1
0.210586547851562,-0.838226318359375,0.394882202148438,0.129960130666995,-0.0965640905974011,0.0996714669573056,1
0.244369506835938,-0.885040283203125,0.302322387695312,-0.0081037328810021,0.053238454403447,-0.0012865731226172,1
0.0948944091796875,-0.882476806640625,0.402816772460938,-0.0611429828349112,-0.0729876580991476,0.0699324796966087,1
0.111114501953125,-0.821121215820312,0.466140747070312,-0.0843007664098042,-0.0334791306956041,0.0717258523746681,1
0.0527496337890625,-0.858383178710938,0.424774169921875,-0.105560248759689,0.0038796930760274,0.0117037940425712,1
0.0169525146484375,-0.91766357421875,0.354568481445312,-0.0573514403909654,-0.0942830931237482,0.0924167498318207,1
-0.0841064453125,-0.929718017578125,0.310775756835938,-0.0199089933611054,0.033103891298012,-0.0056203351645032,1
-0.0643157958984375,-1.18617248535156,0.166000366210938,-0.0055247276813693,-0.063790431274559,-0.0201500094397575,1
-0.0087127685546875,-1.04437255859375,0.191207885742188,0.0880065550666495,-0.0707796312393629,-0.0106446548770467,1
0.0232086181640625,-0.987823486328125,0.236114501953125,-0.0122366925766961,-0.0424667667424035,0.0149113052594627,1
0.138504028320312,-1.02325439453125,0.170974731445312,0.0589749033914777,0.0698107732347921,-0.0688802647499184,1
0.113555908203125,-0.958953857421875,0.193374633789062,-0.0324128009951364,0.0012676646788777,-0.0429836863099879,1
0.104217529296875,-1.02751159667969,0.215988159179688,0.0202584000961238,0.0732585015820087,-0.0394315620480402,1
0.247711181640625,-0.884628295898438,0.378021240234375,-0.0145736164332406,0.177722593237021,-0.0827063318651738,1
0.170761108398438,-0.951492309570312,0.358688354492188,-0.0312069216535485,0.109766978017578,0.0057945058997944,1
0.0767669677734375,-0.911788940429688,0.402633666992188,-0.0256853897654872,0.0118705079268102,0.0156996009421261,1
0.189346313476562,-0.896484375,0.383102416992188,-0.0038227014286997,-0.0212440360155621,0.0341345346398726,1
0.127716064453125,-0.913681030273438,0.3966064453125,0.0253370482949049,0.0679092762164755,-0.0244387640592211,1
0.175308227539062,-0.86297607421875,0.407440185546875,-0.0465667032405805,0.0917749280091116,-0.0486932373710088,1
0.0953369140625,-0.924087524414062,0.487228393554688,-0.0651659539775849,0.106782639700035,-0.081975027829838,1
0.241165161132812,-0.812576293945312,0.392959594726562,-0.0757813140826408,0.15791426736512,-0.0566265279422458,1
0.0078887939453125,-1.01193237304688,0.445465087890625,0.120701118505116,-0.0709761725278108,0.0899147099876913,1
-0.15484619140625,-0.892684936523438,0.381790161132812,-0.0751757112507567,-0.0112055166026174,0.0397753761447695,1
-0.08392333984375,-0.936767578125,0.409683227539062,-0.04745806325743,-0.0496834006643002,0.0167017484603229,1
-0.0684967041015625,-0.936599731445312,0.3653564453125,0.0263421252903008,-0.106536829931421,0.039994554302483,1
-0.12347412109375,-0.876251220703125,0.357223510742188,0.0034762241708804,-0.182964226894515,0.112460232827975,1
-0.072601318359375,-0.93011474609375,0.390365600585938,-0.0996911743493721,-0.100405966785949,-0.007158843326242,1
0.013275146484375,-0.879318237304688,0.333709716796875,-0.0117099193130784,-0.129696477719077,0.0066120963544487,1
0.054840087890625,-0.99859619140625,0.363983154296875,-0.0240259740902589,-0.0604739967690833,0.0105722168953966,1
-0.0066375732421875,-0.979721069335938,0.370513916015625,-0.0195561245166699,0.0352250991062601,-0.0301451193269339,1
-0.0605621337890625,-0.863616943359375,0.425277709960938,-0.0875924335171422,0.0420491830834791,-0.0351241653009461,1
0.107147216796875,-1.04658508300781,0.322601318359375,-0.0238589938899109,0.0118497352703076,-0.039724776084058,1
0.175033569335938,-0.88909912109375,0.245574951171875,-0.0919826545741378,0.0941936109111216,-0.0747536002179792,1
0.121337890625,-0.917373657226562,0.265960693359375,0.0168966918521167,-0.0745626515678205,0.0472788325160677,1
0.0771026611328125,-0.921615600585938,0.216629028320312,-0.0609986395038289,-0.0017273262830253,0.020704213262603,1
0.0621185302734375,-0.974090576171875,0.1917724609375,-0.046181077514737,0.0247602076027937,-0.0357217786495598,1
0.0384674072265625,-0.99542236328125,0.105545043945312,0.0316530011361368,-0.052329251207294,-0.0070043799830174,1
0.0426483154296875,-0.961395263671875,0.173797607421875,0.0340509113816441,-0.0725479702031755,0.0399857658708857,1
0.0877227783203125,-1.00570678710938,0.176864624023438,-0.0329433026842802,-0.043390351008443,0.0488205364711146,1
0.084564208984375,-0.913726806640625,0.110748291015625,0.0176357190546137,-0.0054283212499085,0.0311147762798318,1
0.053619384765625,-1.07435607910156,0.0902862548828125,-0.0953696628485006,-0.0121384219324722,0.0363723889038662,1
